id,sku,name,price,short_url,original_price,discount,discount_rate,review_count,rating_average
275274560,7814696389297,Hồ Sơ Tâm Lý Phạm Tội – Tập 5,194000,https://tiki.vn/product-p275274560.html?spid=275399071,229000,35000,15,0,0.0
274546139,1497126019773,Tiếng thét câm lặng,162500,https://tiki.vn/product-p274546139.html?spid=274546143,250000,87500,35,4,5.0
273691873,6927797707330,Những chuyện lạ ở Tokyo,71500,https://tiki.vn/product-p273691873.html?spid=273691876,110000,38500,35,25,5.0
273548120,9843565871747,Tâm Trí Chữa Lành Cơ Thể Như Thế Nào,153600,https://tiki.vn/product-p273548120.html?spid=273548122,239000,85400,36,2,5.0
273401813,6184783624476,Tết Ở Làng Địa Ngục,111540,https://tiki.vn/product-p273401813.html?spid=162140223,169000,57460,34,353,4.8
272003250,4209402896062,Dragon Ball Full Color - Phần Năm: Truy Lùng Cell Bọ Hung - Tập 1,74700,https://tiki.vn/product-p272003250.html?spid=272003253,77000,2300,3,87,5.0
270745659,4691760623774,Rèn Luyện Tư Duy Hệ Thống Trong Công Việc,77400,https://tiki.vn/product-p270745659.html?spid=270745660,129000,51600,40,9,5.0
214495555,9043699307467,An Nam Truyện - Ghi Chép Về Việt Nam Trong Chính Sử Trung Quốc Xưa (Tái Bản 2022),130000,https://tiki.vn/product-p214495555.html?spid=214495556,200000,70000,35,29,4.7
196394972,7481240054267,Thương Tiến Tửu - Tập 2,169000,https://tiki.vn/product-p196394972.html?spid=272281141,169000,0,0,0,0.0
196305158,4187906620392,Vì Cuộc Đời Không Hẹn Lần Sau,104000,https://tiki.vn/product-p196305158.html?spid=196305160,139000,35000,25,23,5.0
195662905,8640466862034,Circe,164000,https://tiki.vn/product-p195662905.html?spid=195662907,200000,36000,18,43,5.0
193896561,2813201804815,Ninja Rantaro - Tập 59,38900,https://tiki.vn/product-p193896561.html?spid=193896562,40000,1100,3,42,5.0
193450565,4526144736209,Nam Đình Cốc Vi– Tập 7 -  Tặng 1 Postcard Nam Đình Cốc Vi,97900,https://tiki.vn/product-p193450565.html?spid=193450566,119000,21100,18,46,5.0
189326211,8481374704711,Văn phòng thám tử quái vật - Tập 08,26300,https://tiki.vn/product-p189326211.html?spid=189326214,30000,3700,12,74,5.0
187827445,7157203119782,Lược Sử Thời Gian,80830,https://tiki.vn/product-p187827445.html?spid=187827446,115000,34170,30,137,5.0
186578993,3151635904321,Đu Đưa Trên Ngọn Cây Bàng,76700,https://tiki.vn/product-p186578993.html?spid=186578994,118000,41300,35,25,5.0
185408437,6276326923004,"Bút Bi Nước Mực Gel Bấm Ngòi 0.5mm Deli - Mực Đen Nhanh Khô, Viết Đều, Trơn Tru, Phù Hợp Văn Phòng Học Sinh - S08-B",6500,https://tiki.vn/product-p185408437.html?spid=185408443,11700,5200,44,84,4.8
167940010,9924509394048,Thao Túng Tâm Lý,109850,https://tiki.vn/product-p167940010.html?spid=197748193,169000,59150,35,48,4.8
161383826,9156666945926,Đảo Mộng Mơ (Tái Bản),75000,https://tiki.vn/product-p161383826.html?spid=252714518,75000,0,0,0,0.0
158235745,2702508186825,"Phương Pháp Kaizen
 (The Kaizen Way)(Tái Bản)",59850,https://tiki.vn/product-p158235745.html?spid=158235749,95000,35150,37,68,5.0
151597256,9593871203785,American Jetstream Elementary A Student's book & Workbook ( không kèm CD),207000,https://tiki.vn/product-p151597256.html?spid=151597259,207000,0,0,6,5.0
148008757,3793055649945,"Combo 2 Cuốn ""Tim Marshall"": ""Những Tù Nhân Của Địa Lý"" + ""Chia Rẽ - Tại Sao Chúng Ta Đang Sống Trong Thời Đại Của Những Bức Tường""",266500,https://tiki.vn/product-p148008757.html?spid=148008758,410000,143500,35,176,5.0
142833447,1199766199335,Sanctify - Tập 3,90200,https://tiki.vn/product-p142833447.html?spid=142833448,109000,18800,17,512,5.0
130863107,5183399154194,"Sách Người Tìm Xác tập 1+2 - Truyện trinh thám, linh dị",209000,https://tiki.vn/product-p130863107.html?spid=130863108,378000,169000,45,157,5.0
112332742,4755638301959,English Grammar In Use - 130 Bài Ngữ Pháp Tiếng Anh (Tái Bản),113000,https://tiki.vn/product-p112332742.html?spid=112332744,165000,52000,32,232,4.8
94132196,5831163643069,Bộ Luật Lao Động Hiện Hành (Mới Nhất) Thông Qua Tại Kỳ Họp Thứ 8 Quốc Hội Khóa XIV,56000,https://tiki.vn/product-p94132196.html?spid=94132197,119000,63000,53,65,4.8
76531748,1213900618551,Sách DevUP,119200,https://tiki.vn/product-p76531748.html?spid=76531749,149000,29800,20,297,4.7
